,gene,plate_mean,plate_std,plate_count,mean_intensity.48.A_mean,mean_intensity.48.A_std,mean_intensity.48.A_count,mean_intensity.48_mean,mean_intensity.48_std,mean_intensity.48_count,area.48_mean,area.48_std,area.48_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,area.24_mean,area.24_std,area.24_count,corrected_mean_intensity.48.A_mean,corrected_mean_intensity.48.A_std,corrected_mean_intensity.48.A_count,corrected_mean_intensity.48_mean,corrected_mean_intensity.48_std,corrected_mean_intensity.48_count,corrected_area.48_mean,corrected_area.48_std,corrected_area.48_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,mean_intensity.24.A_mean,mean_intensity.24.A_std,mean_intensity.24.A_count
3835,YER135C,12.0,0.0,8,0.001334555343865425,0.0002391128514568403,8.0,0.0013738127632495374,0.00027411809244689926,8.0,121.875,36.66231034727626,8.0,0.0012774462091812,0.0002718936311587736,8.0,66.625,47.82986962737227,8.0,0.0014715823283916682,0.0002484172207352572,7.0,0.0014103449176399096,0.0002390274513979784,7.0,134.2094614864717,37.03311227999109,8.0,0.0014761239227908964,0.0002521847667860624,8.0,24.030140932719032,9.093572314136336,7.0,0.001369461946204725,7.097058394605323e-05,4.0
3836,YER137C,12.0,0.0,8,0.0011643545405382572,3.722708593223561e-05,7.0,0.0011506364448719,5.653062550310246e-05,7.0,130.28571428571428,12.97066286810721,7.0,0.0013068758417312146,0.00022438602429432743,7.0,75.57142857142857,49.7890789325569,7.0,0.0012245060499556895,3.085912797641572e-05,7.0,0.001169164174365094,2.79083979769428e-05,7.0,142.65667177625338,19.004883712653285,6.0,0.0015528469233425087,0.0003357567268057448,7.0,25.01909578530768,4.61615090441791,7.0,0.001348211072310575,3.4207248526202486e-05,4.0
3837,YER140W,12.0,0.0,8,0.001326129372298875,8.13982351531089e-05,8.0,0.00126497347046275,9.31233834544741e-05,8.0,197.625,24.365886574705815,8.0,0.001390139340752225,0.00015088909521681642,8.0,96.125,63.47201295509248,8.0,0.0012494140036387244,0.00011085309176965357,7.0,0.001194246695590983,0.00010422106049289972,7.0,157.49231991979173,4.807312169550832,7.0,0.0016114600850381559,0.00023938723829831923,8.0,29.548154179843657,1.0969093456103816,7.0,0.001378293212777825,9.021558705213595e-05,4.0
3838,YER152C,12.0,0.0,8,0.00132753153277065,0.00021892719229697028,8.0,0.0014167548619922247,0.0002715997417767465,8.0,137.125,35.81475154976547,8.0,0.00138476124834495,0.00011439783386033605,8.0,71.375,44.4616608519552,8.0,0.001306118540278535,7.218560482129976e-05,6.0,0.0012490015435061375,7.00810033883811e-05,6.0,132.87868478003165,30.46629716689285,7.0,0.0015695962281831802,6.15144571944056e-05,7.0,25.02851388661541,6.2101823325016925,8.0,0.0012686937326046748,4.0186708332233055e-05,4.0
3839,YER156C,12.0,0.0,8,0.0017137484360852876,0.00015076510371459233,8.0,0.001634421464187375,0.00012387062029497865,8.0,215.75,30.202885387232214,8.0,0.0015597136861572,9.630529789048998e-05,8.0,90.25,58.63141527494332,8.0,0.0015855640022988762,0.0001296050518511834,8.0,0.0015021945831450302,0.0001194842310503523,8.0,166.36200410152875,16.834693376935796,7.0,0.0017914272305459345,0.00012901957471840236,8.0,32.19959801684061,1.7103000685489502,6.0,0.001679119730265225,0.00014289857822132843,4.0
3840,YER158C,12.0,0.0,8,0.00116981543377324,0.0002347984319685663,5.0,0.0014954747000321801,0.0002460826659242473,5.0,361.4,83.60801396995387,5.0,0.00153803362003766,0.00018524174632188209,5.0,75.2,92.30763782049674,5.0,0.0013652655570283996,0.00023963821679786357,5.0,0.0013200772749822499,0.00025651117588165837,5.0,217.96041021240316,61.6209654202891,5.0,0.002056256701298726,0.0002762059715413267,5.0,48.9986824056331,7.630202570602709,4.0,,,0.0
3841,YER181C,12.0,0.0,8,0.0013794508237151624,0.00013363756610097643,8.0,0.0014128656859761376,0.00010350645789781294,8.0,229.75,36.054522204968556,8.0,0.0013585960337668625,0.0003796559593704418,8.0,111.5,78.85429601486528,8.0,0.0012861632230416922,1.4959379484386972e-05,7.0,0.0012245836769316878,1.0978278548205735e-05,6.0,148.8227757532655,8.076884871510822,8.0,0.0015138811820905205,5.786432209486939e-05,8.0,28.44042042091417,2.420569939264794,8.0,0.001659766018186875,0.00013754297892166722,4.0
3842,YER184C,12.0,0.0,8,0.0015593978581651751,0.0001823368110640645,8.0,0.0014951152585118376,0.00014374729317823134,8.0,228.875,35.276206064225704,8.0,0.0014427806816880125,0.0003911323933032404,8.0,98.5,63.715887231633886,8.0,0.001481528876204932,6.612434089101297e-05,7.0,0.0014051493622572447,6.376888349094245e-05,7.0,150.8097511523672,7.084244385375714,7.0,0.0016756727339736993,0.00010873585442036162,8.0,28.611215413622222,1.3553287283286053,6.0,0.0018944960644149,0.00010034289840794825,4.0
3843,YER186C,12.0,0.0,8,0.0018029283579824333,0.0004217937940056906,6.0,0.0016540913621745166,0.00032438099578914237,6.0,295.85714285714283,142.54990771823105,7.0,0.0014212162058036,0.0005082230705842481,6.0,78.57142857142857,100.89905374986947,7.0,0.0013300368978549232,4.516919533834867e-05,6.0,0.001277437752265315,2.1897217184049574e-05,5.0,136.76942733194284,11.82436449049424,6.0,0.0015403161078459497,0.0001020876868127408,6.0,19.73925355392692,14.601952555622637,6.0,,,0.0
3844,YER187W,12.0,0.0,8,0.001049652923324575,2.5492570424854408e-05,4.0,0.001289603835821725,4.113097288729896e-05,4.0,221.5,12.767145334803708,4.0,0.001481459197787175,2.6809249166710654e-05,4.0,42.25,2.98607881119482,4.0,0.0013333757563934393,1.786195405479685e-05,3.0,0.001273224165917951,1.1265041845534246e-05,3.0,160.72622988113773,10.598710946411636,4.0,0.001780950516474998,0.0002785149021788752,4.0,31.396646392330418,1.928039956874172,4.0,,,0.0
3845,YER188W,6.0,0.0,8,0.00116198396310595,0.00017693877467284846,8.0,0.0012484593273962873,0.00015437865140085482,8.0,157.125,17.610366265356333,8.0,0.0014697570339710752,0.0001298916899269292,8.0,80.25,49.924943665466465,8.0,0.0011677496784077794,8.888252890562822e-05,7.0,0.0011100475929893968,9.403050207734958e-05,7.0,135.78657956385294,17.40209317303823,6.0,0.0013727310062448387,0.00017589160703213987,8.0,26.123143567155385,3.0612869929060365,6.0,0.00130898090907985,3.490284315362802e-05,4.0
3846,YET1,4.0,0.0,8,0.0012206811244414124,0.00022309096929947213,8.0,0.0011737506464909874,0.0001920217148653374,8.0,183.25,40.77726957859874,8.0,0.0015030376309941875,0.00012872378108754785,8.0,92.25,67.7321405031825,8.0,0.0011590865575623005,5.641999572433174e-05,7.0,0.0010762420727554094,1.9180491791759405e-05,6.0,139.99832028751055,3.1732181480219417,6.0,0.0015010670776699796,5.3491879157829686e-05,7.0,26.950252320627545,1.5715885946378223,6.0,0.0015132158090928002,0.00014886275899221336,4.0
3847,YET2,0.0,0.0,8,0.0015576315462221375,0.0002568439016546872,8.0,0.001351353147095125,0.00014208069337970296,8.0,138.5,31.703988032152306,8.0,0.0015193191234185123,0.00013719439786429323,8.0,68.375,37.526895117273654,8.0,0.0013745602639726197,0.0001228079867256928,7.0,0.0013126088232100863,0.00011940879790130651,7.0,147.56497626971662,13.229452400011347,8.0,0.0016108266315859046,4.50100436238781e-05,7.0,28.062999239951317,3.417934048568516,8.0,0.001400038711505875,1.2877700480823606e-05,4.0
3848,YET3,12.0,0.0,8,0.0013555750688338,0.000238044069994415,3.0,0.0014164411437740665,0.0002540997721256159,3.0,87.85714285714286,71.5388672248137,7.0,0.0013504194291320802,0.00033785211129796334,5.0,51.42857142857143,60.54710877451029,7.0,,,0.0,,,0.0,80.31488623123383,59.6029253832406,7.0,0.0017758418096384227,0.00012187693994892692,4.0,21.640175332079117,12.800274396153869,7.0,0.0011702457070712667,0.00039592911868453973,3.0
3849,YFH7,7.0,0.0,8,0.0015641165909796373,7.803412651717184e-05,8.0,0.0014069849641479499,7.109827958388865e-05,8.0,108.5,20.33996769206593,8.0,0.0017258135561222375,0.00016962852142820824,8.0,59.25,38.07417572506143,8.0,0.0014197390818754857,6.754450001054953e-05,8.0,0.0013680492487305287,6.760165565267254e-05,8.0,165.6695010307268,28.171666110869015,8.0,0.0017586503187587532,5.838052956953544e-05,7.0,30.698496211190843,5.71348384273276,8.0,0.0016083914275852999,4.1041958176384734e-05,4.0
3850,YFL012W,12.0,0.0,8,0.001310935531025725,5.103318855355297e-05,8.0,0.001400535606942275,9.42001636798132e-05,8.0,156.875,42.03888506065374,8.0,0.0013176532774084625,0.00028296703549463573,8.0,76.25,42.07051902970263,8.0,0.00136789963377519,3.01614593496388e-05,8.0,0.001305862633301444,2.646044475458838e-05,8.0,145.20275740842095,9.585628061969542,7.0,0.0015190965462209016,0.00029694397035433625,8.0,28.481244383326246,1.4118996658380925,6.0,0.0013058807111367,4.266334947103903e-05,4.0
